,id,artist_name,key,mode,track_name,rel_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1691,2YMhrXQYKkm4kXLcXKKd5z,Dustin Lynch,9.0,1.0,Small Town Boy,2017-09-08,71,0.0251,0.554,205733.0,0.743,0.0,0.359,-6.016,0.0287,72.997,0.673
1692,3J8Q6aBhjpvao8BsBQ6H9Y,YFN Lucci,7.0,1.0,Everyday We Lit (feat. PnB Rock),2017-03-03,66,0.128,0.758,197171.0,0.646,0.0,0.0776,-4.701,0.113,155.949,0.589
1693,1rfofaqEpACxVEHIZBJe6W,Camila Cabello,2.0,1.0,Havana (feat. Young Thug),2018-01-12,83,0.184,0.765,217307.0,0.523,3.56e-05,0.132,-4.333,0.03,104.988,0.394
1694,2j5hsQvApottzvTn4pFJWF,Maroon 5,5.0,0.0,What Lovers Do (feat. SZA),2018-06-15,67,0.0788,0.799,199849.0,0.597,5.66e-06,0.1,-5.131,0.0611,110.001,0.419
1695,6Se3x9ANMLv0dCDsjGmEjh,blackbear,8.0,1.0,do re mi,2017-04-21,76,0.00522,0.745,212027.0,0.593,5.06e-06,0.123,-6.35,0.0524,111.001,0.17
1696,7floNISpH8VF4z4459Qo18,XXXTENTACION,1.0,1.0,Look At Me!,2017-02-20,85,0.259,0.763,126346.0,0.726,0.0,0.0976,-6.405,0.282,139.059,0.349
1697,5OUSPcqhYTOzpbXzoEvKim,Keith Urban,11.0,0.0,The Fighter,2016-05-06,63,0.0304,0.681,184040.0,0.845,0.0,0.197,-5.147,0.0525,132.023,0.761
1698,6DCZcSspjsKoFjzjrWoCdn,Drake,7.0,1.0,God's Plan,2018-06-29,85,0.0332,0.754,198973.0,0.449,8.29e-05,0.552,-9.211,0.109,77.169,0.357
1699,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,8.0,1.0,Perfect,2017-03-03,89,0.163,0.599,263400.0,0.448,0.0,0.106,-6.312,0.0232,95.05,0.168
1700,7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,10.0,1.0,Meant to Be (feat. Florida Georgia Line),2017-08-11,78,0.047,0.643,163870.0,0.783,0.0,0.083,-6.458,0.0856,154.084,0.579
1701,1rfofaqEpACxVEHIZBJe6W,Camila Cabello,2.0,1.0,Havana (feat. Young Thug),2018-01-12,83,0.184,0.765,217307.0,0.523,3.56e-05,0.132,-4.333,0.03,104.988,0.394
1702,0e7ipj03S05BNilyu5bRzt,Post Malone,5.0,0.0,rockstar (feat. 21 Savage),2018-04-27,86,0.124,0.585,218147.0,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,0.129
1703,3swc6WTsr7rl9DqQKQA55C,Post Malone,8.0,1.0,Psycho (feat. Ty Dolla $ign),2018-04-27,81,0.546,0.75,221440.0,0.56,0.0,0.111,-8.094,0.105,140.06,0.459
1704,7x6XJ3mgXq4BxMh9anpIlq,2018 DJ Cruise,5.0,0.0,I Like It (Karaoke Version With Backing Vocals),2018-04-18,7,0.0807,0.867,255373.0,0.593,0.421,0.173,-7.898,0.0834,135.987,0.748
1705,09IStsImFySgyp0pIQdqAc,Zedd,7.0,1.0,The Middle,2018-01-23,83,0.171,0.753,184732.0,0.657,0.0,0.112,-3.061,0.0449,107.01,0.437
1706,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,1.0,1.0,In My Feelings,2018-06-29,79,0.0589,0.835,217925.0,0.626,6e-05,0.396,-5.833,0.125,91.03,0.35
1707,6V1bu6o1Yo5ZXnsCJU8Ovk,Maroon 5,0.0,1.0,Girls Like You (feat. Cardi B) - Cardi B Version,2018-06-15,68,0.568,0.851,235545.0,0.541,0.0,0.13,-6.825,0.0505,124.959,0.448
1708,3CA9pLiwRIGtUBiMjbZmRw,Drake,8.0,1.0,Nice For What,2018-06-29,79,0.0891,0.585,210747.0,0.909,9.7e-05,0.119,-6.474,0.0707,93.372,0.758
1709,285pBltuF7vW8TeWk8hdRR,Juice WRLD,6.0,0.0,Lucid Dreams,2018-12-10,88,0.349,0.511,239836.0,0.566,0.0,0.34,-7.23,0.2,83.903,0.218
1710,7dt6x5M1jzdTEt8oCbisTK,Post Malone,10.0,1.0,Better Now,2018-04-27,83,0.331,0.68,231267.0,0.578,0.0,0.135,-5.804,0.04,145.038,0.341
1711,3Vo4wInECJQuz9BIBMOu8i,Bruno Mars,5.0,0.0,Finesse - Remix; feat. Cardi B,2017-12-20,76,0.0185,0.704,217289.0,0.859,0.0,0.0215,-4.877,0.0996,105.115,0.926
1712,0At2qAoaVjIwWNAqrscXli,Ella Mai,10.0,0.0,Boo'd Up,2017-02-22,72,0.0862,0.561,256064.0,0.779,0.0,0.078,-5.107,0.0531,81.965,0.235
1713,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,9.0,0.0,New Rules,2017-06-02,82,0.00261,0.762,209320.0,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,0.608
1714,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,8.0,1.0,SAD!,2018-03-16,87,0.258,0.74,166606.0,0.613,0.00372,0.123,-4.88,0.145,75.023,0.473
1715,4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,0.0,1.0,Never Be the Same,2018-01-12,77,0.181,0.637,226973.0,0.713,0.000637,0.137,-4.333,0.0747,129.923,0.243
1716,0eS8rVOWGl64WViEzxsvlE,Grant Richards,6.0,1.0,Love Lies (Tribute to Khalid and Normani),2018-02-23,6,0.519,0.732,198342.0,0.592,0.0,0.111,-8.588,0.0614,143.956,0.427
1717,2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,9.0,0.0,no tears left to cry,2018-08-17,81,0.04,0.699,205920.0,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,0.354
1718,7uzmGiiJyRfuViKKK3lVmR,Bazzi,4.0,1.0,Mine,2018-04-12,78,0.0161,0.71,131064.0,0.789,2.77e-06,0.451,-3.874,0.0722,142.929,0.717
1719,1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,0.0,1.0,Thunder,2017-06-23,86,0.00671,0.605,187147.0,0.822,0.134,0.147,-4.833,0.0438,167.997,0.288
1720,4qKcDkK6siZ7Jp1Jb4m0aL,BlocBoy JB,10.0,1.0,Look Alive (feat. Drake),2018-02-09,76,0.00104,0.922,181263.0,0.581,5.86e-05,0.105,-7.495,0.27,140.022,0.595
1721,6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,9.0,0.0,Delicate,2017-11-10,80,0.216,0.75,232253.0,0.404,0.000357,0.0911,-10.178,0.0682,95.045,0.0499
1722,4NXLUVt7N9zuYhfRCBzzEo,3 Dope Brothas,6.0,1.0,Yes Indeed (Originally Performed by Lil Baby and Drake) [Instrumental],2018-05-25,4,0.383,0.802,141926.0,0.243,0.897,0.126,-15.05,0.0935,120.987,0.446
1723,08bNPGLD8AhKpnnERrAc6G,Marshmello,9.0,0.0,FRIENDS,2018-02-09,81,0.205,0.626,202621.0,0.88,0.0,0.128,-2.384,0.0504,95.079,0.534
1724,7y9iMe8SOB6z3NoHE2OfXl,Halsey,0.0,1.0,Bad At Love,2017-06-02,75,0.0604,0.675,181279.0,0.751,0.0,0.0893,-3.539,0.0296,118.384,0.612
1725,5IaHrVsrferBYDm0bDyABy,Tyga,0.0,1.0,Taste (feat. Offset),2018-05-16,77,0.0236,0.884,232959.0,0.559,0.0,0.101,-7.442,0.12,97.994,0.342
1726,52okn5MNA47tk87PeZJLEL,NF,5.0,0.0,Let You Down,2017-10-06,83,0.312,0.662,212120.0,0.714,0.0,0.179,-5.68,0.121,147.997,0.464
1727,2DQ1ITjI0YoLFzuADN1ZBW,G-Eazy,1.0,1.0,No Limit,2017-12-15,74,0.0117,0.838,245387.0,0.771,0.0,0.0853,-3.791,0.244,175.957,0.405
1728,2l8nEO0vsTRCRnGqQty6qx,6ix9ine,1.0,1.0,FEFE,2018-11-27,75,0.088,0.931,179405.0,0.387,0.0,0.136,-9.127,0.412,125.978,0.376
1729,42fw0rxRO2xbesF6mJfd4Y,Dan + Shay,11.0,1.0,Tequila,2018-06-22,74,0.0312,0.489,196747.0,0.581,0.0,0.132,-5.731,0.0281,86.016,0.494
1730,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,1.0,0.0,Feel It Still,2017-06-16,79,0.0417,0.801,163253.0,0.795,0.000113,0.0717,-5.115,0.0504,79.028,0.754
1731,7GVx8lFtqehAM4v9mrPqON,Karaoke Pro,2.0,1.0,"MotorSport (Originally Performed by Migos, Nicki Minaj, & Cardi B) - Karaoke Version",2017-11-17,0,0.199,0.78,325803.0,0.303,0.167,0.305,-12.819,0.0327,137.985,0.581
1732,2P91MQbaiQOfbiz9VqhqKQ,Lauv,9.0,1.0,I Like Me Better,2018-05-31,85,0.535,0.752,197437.0,0.505,2.55e-06,0.104,-7.621,0.253,91.97,0.419
1733,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,7.0,0.0,Youngblood,2018-06-15,83,0.0169,0.596,203418.0,0.854,0.0,0.124,-5.114,0.463,120.274,0.152
1734,6Qn5zhYkTa37e91HC1D7lb,Imagine Dragons,10.0,0.0,Whatever It Takes,2017-06-23,83,0.0362,0.672,201240.0,0.655,0.0,0.117,-5.021,0.0311,134.945,0.556
1735,3WrowbeBgXCcBdRF5yJyQS,3 Dope Brothas,8.0,0.0,Ric Flair Drip (Originally Performed by Offset & Metro Boomin) [Instrumental],2017-11-07,7,0.114,0.727,173234.0,0.236,0.79,0.103,-12.766,0.045,100.806,0.523
1736,75ZvA4QfFiZvzhj2xkaWAh,Post Malone,8.0,0.0,I Fall Apart,2016-12-09,82,0.0689,0.556,223347.0,0.538,0.0,0.196,-5.408,0.0382,143.95,0.291
1737,77UjLW8j5UAGAGVGhR5oUK,Kendrick Lamar,2.0,1.0,Pray For Me (with Kendrick Lamar),2018-02-09,72,0.0762,0.735,211440.0,0.677,2.17e-05,0.111,-4.979,0.093,100.584,0.188
1738,4hQ6UGyWQIGJmHSo0J88JW,Selena Gomez,6.0,1.0,Back To You - From 13 Reasons Why – Season 2 Soundtrack,2018-05-10,76,0.0945,0.601,207905.0,0.724,1.68e-06,0.12,-4.856,0.0486,102.061,0.508
1739,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,8.0,1.0,SICKO MODE,2018-08-03,85,0.00513,0.834,312820.0,0.73,0.0,0.124,-3.714,0.222,155.008,0.446
1740,6n4U3TlzUGhdSFbUUhTvLP,Migos,2.0,1.0,Walk It Talk It,2018-01-26,78,0.0876,0.907,276147.0,0.633,2.6e-06,0.106,-5.145,0.184,145.914,0.395
1741,43ZyHQITOjhciSUUNPVRHc,Lil Pump,5.0,1.0,Gucci Gang,2017-10-06,68,0.239,0.936,124056.0,0.523,0.0,0.117,-6.71,0.0597,119.889,0.699
1742,5k38wzpLb15YgncyWdTZE4,G-Eazy,2.0,1.0,Him & I (with Halsey),2017-12-15,78,0.0534,0.589,268867.0,0.731,0.0,0.308,-6.343,0.0868,87.908,0.191
1743,2QZ7WLBE8h2y1Y5Fb8RYbH,Shawn Mendes,5.0,1.0,In My Blood,2018-05-25,78,0.0573,0.622,211360.0,0.712,0.0,0.13,-7.321,0.066,140.025,0.487
1744,3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,8.0,1.0,All The Stars (with SZA),2018-02-09,83,0.0605,0.698,232187.0,0.633,0.000194,0.0926,-4.946,0.0597,96.924,0.552
1745,2UVbBKQOdFAekPTRsnkzcf,Migos,2.0,1.0,Stir Fry,2018-01-26,73,0.00263,0.817,190288.0,0.816,0.0,0.159,-5.402,0.269,181.982,0.508
1746,3VlbOrM6nYPprVvzBZllE5,Sam Smith,5.0,1.0,Too Good At Goodbyes,2017-11-03,75,0.64,0.681,201000.0,0.372,0.0,0.169,-8.237,0.0432,91.873,0.476
1747,6PGoSes0D9eUDeeAafB2As,Kendrick Lamar,10.0,1.0,LOVE. FEAT. ZACARI.,2017-04-14,82,0.264,0.8,213400.0,0.585,0.0,0.153,-7.343,0.0924,126.058,0.779
1748,0b9oOr2ZgvyQu88wzixux9,Childish Gambino,5.0,1.0,This Is America,2018-05-06,73,0.117,0.854,225773.0,0.463,0.0,0.354,-6.159,0.137,120.024,0.549
1749,0TlLq3lA83rQOYtrqBqSct,Drake,7.0,1.0,Nonstop,2018-06-29,80,0.0165,0.912,238614.0,0.412,0.0126,0.104,-8.074,0.123,154.983,0.423
1750,1HXy5I3HTWq8OvxCn0z7G7,Kane Brown,9.0,1.0,Heaven,2017-10-06,75,0.263,0.677,179507.0,0.556,0.0,0.105,-6.544,0.0306,80.006,0.521
1751,6KBYefIoo7KydImq1uUQlL,Cardi B,11.0,0.0,Bodak Yellow,2018-04-06,76,0.0659,0.926,223713.0,0.703,0.0,0.231,-6.337,0.103,125.022,0.485
1752,10Igtw8bSDyyFs7KIsKngZ,Lil Dicky,8.0,1.0,Freaky Friday (feat. Chris Brown),2018-03-15,73,0.147,0.755,216632.0,0.599,0.0,0.109,-5.042,0.224,133.123,0.755
1753,4HbiCvH1R7mVOJ7KY7JQBD,6ix9ine,2.0,1.0,GUMMO,2018-04-10,66,0.0553,0.66,157643.0,0.775,0.0,0.129,-4.926,0.172,157.036,0.635
1754,1ZAyjvIk9YiD76yYy0TEG6,Rich The Kid,11.0,1.0,Plug Walk,2018-03-30,77,0.202,0.876,175230.0,0.519,0.0,0.108,-6.531,0.143,94.981,0.158
1755,6AvfZXpbb6r35DfF7gHPRq,Maroon 5,8.0,1.0,Wait,2018-06-15,62,0.0959,0.655,190643.0,0.603,0.0,0.107,-5.014,0.0555,126.088,0.452
1756,2Yl4OmDby9iitgNWZPwxkd,Cardi B,6.0,0.0,Be Careful,2018-04-06,70,0.0256,0.82,210787.0,0.568,0.0,0.0952,-8.23,0.411,152.279,0.535
1757,0tBbt8CrmxbjRP0pueQkyU,Selena Gomez,11.0,0.0,Wolves,2017-10-25,82,0.124,0.724,197993.0,0.804,0.0,0.204,-4.614,0.0448,124.987,0.306
1758,0dIoGTQXDh1wVnhIiSyYEa,Cardi B,1.0,1.0,Bartier Cardi (feat. 21 Savage),2018-04-06,69,0.00111,0.908,224285.0,0.524,0.000678,0.383,-7.955,0.181,138.015,0.109
1759,5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,1.0,1.0,God is a woman,2018-08-17,82,0.0233,0.602,197547.0,0.658,6e-05,0.237,-5.934,0.0558,145.031,0.268
1760,0ZNrc4kNeQYD9koZ3KvCsy,YG,1.0,1.0,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",2018-08-03,71,0.00552,0.745,237240.0,0.346,0.0,0.0881,-7.709,0.331,203.911,0.112
1761,0yvPEnB032fojLfVluFjUv,Demi Lovato,11.0,0.0,Sorry Not Sorry,2017-09-29,80,0.0242,0.706,203760.0,0.643,0.0,0.262,-6.929,0.234,143.931,0.885
1762,6wmAHw1szh5RCKSRjiXhPe,Charlie Puth,1.0,0.0,How Long,2018-05-11,75,0.211,0.845,200853.0,0.561,3.49e-06,0.0383,-5.253,0.0778,109.974,0.811
1763,5A6BJLZArq1MPjsnmcuk5f,MAX,5.0,0.0,Lights Down Low,2016-04-08,66,0.0632,0.623,223847.0,0.493,0.0,0.104,-7.727,0.0338,81.019,0.594
1764,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,1.0,1.0,Young Dumb & Broke,2017-04-27,82,0.199,0.799,202547.0,0.539,1.66e-05,0.165,-6.351,0.0421,136.948,0.394
1765,7ef4DlsgrMEH11cDZd32M6,Calvin Harris,9.0,0.0,One Kiss (with Dua Lipa),2018-04-06,84,0.037,0.791,214847.0,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,0.592
1766,2FY7b99s15jUprqC0M5NCT,Imagine Dragons,2.0,1.0,Natural,2018-11-09,83,0.217,0.704,189467.0,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22
1767,6EGAfJaLUFzhS4zRBIEQ2J,Jason Aldean,7.0,1.0,You Make It Easy,2018-04-13,72,0.143,0.375,196800.0,0.574,0.0,0.11,-5.305,0.0315,132.025,0.406
1768,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,1.0,0.0,Shape of You,2017-03-03,88,0.581,0.825,233713.0,0.652,0.0,0.0931,-3.183,0.0802,95.977,0.931
1769,1XRgIKC5TPwo7nWGyKqgG0,Gucci Mane,11.0,1.0,I Get the Bag (feat. Migos),2017-10-13,73,0.0232,0.89,233087.0,0.633,0.000343,0.0993,-5.475,0.168,139.948,0.425
1770,5WvAo7DNuPRmk4APhdPzi8,DJ Khaled,0.0,1.0,No Brainer,2018-07-27,70,0.0733,0.552,260000.0,0.76,0.0,0.0865,-4.706,0.342,135.702,0.639
1771,4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,11.0,1.0,Plain Jane,2017-08-18,77,0.0651,0.797,173600.0,0.844,0.0,0.087,-5.482,0.275,170.142,0.52
1772,5WoaF1B5XIEnWfmb5NZikf,Miguel,6.0,1.0,Sky Walker (feat. Travis Scott),2017-12-01,76,0.173,0.674,259333.0,0.506,0.0,0.0866,-10.532,0.0434,145.965,0.183
1773,0OWZFobGSIW9GrSlQ9C5pc,Thomas Rhett,3.0,1.0,Marry Me,2017-09-08,71,0.0977,0.333,205453.0,0.412,0.0,0.113,-8.633,0.029,85.028,0.474
1774,0d2iYfpKoM0QCKvcLCkBao,benny blanco,6.0,0.0,Eastside (with Halsey & Khalid),2018-07-12,79,0.555,0.56,173800.0,0.68,0.0,0.116,-7.648,0.321,89.391,0.319
1775,09mEdoA6zrmBPgTEN5qXmN,The Weeknd,1.0,1.0,Call Out My Name,2018-03-30,83,0.17,0.461,228373.0,0.593,0.0,0.307,-4.954,0.0356,134.17,0.175
1776,51rXHuKN8Loc4sUlKPODgH,Jay Rock,1.0,1.0,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,74,0.000813,0.645,229670.0,0.705,0.0,0.128,-5.008,0.299,137.133,0.376
1777,6bjFguGorb2zbu16NOJZaN,Various Artists,5.0,1.0,Happier,2022-01-05,0,0.191,0.687,214290.0,0.792,0.0,0.167,-2.749,0.0452,100.011,0.671
1778,6c8pomhtYcKB20M4KuAzCH,Nio Garcia,11.0,0.0,Te Boté - Kameo & Ritmo Raid Remix,2018-03-06,14,0.0253,0.748,230045.0,0.767,0.0164,0.122,-7.021,0.0416,110.007,0.315
1779,4L9Ds4mpD3SuYoWwFUlv16,Florida Georgia Line,3.0,1.0,Simple,2019-02-15,73,0.0791,0.362,185200.0,0.882,0.0,0.15,-3.717,0.0973,199.811,0.864
1780,4PpuH4mxL0rD35mOWaLoKS,N.E.R.D,1.0,1.0,Lemon,2017-12-15,64,0.00214,0.916,219707.0,0.727,0.000145,0.118,-6.556,0.0861,94.997,0.201
1781,5tz69p7tJuGPeMGwNTxYuV,Logic,5.0,0.0,1-800-273-8255,2017-05-05,80,0.569,0.62,250173.0,0.574,0.0,0.19,-7.788,0.0479,100.023,0.357
1782,1LhMopPAallLeaeNutqbgS,Justin Timberlake,10.0,1.0,Say Something (feat. Chris Stapleton),2018-02-02,72,0.103,0.707,278893.0,0.632,1.09e-05,0.0841,-7.031,0.0789,97.04,0.372
1783,3qN5qMTKyEEmiTZD38BNTT,Drake,11.0,0.0,I'm Upset,2018-06-29,71,0.279,0.899,214467.0,0.586,0.0,0.0836,-7.866,0.343,150.002,0.492
1784,6n6OQfBpCgzF9oEg8zhBN7,Kenny Chesney,7.0,1.0,Get Along,2018-07-27,69,0.101,0.632,199625.0,0.804,0.0,0.17,-6.109,0.0503,92.456,0.35
1785,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,9.0,0.0,Moonlight,2018-03-16,86,0.556,0.921,135090.0,0.537,0.00404,0.102,-5.723,0.0804,128.009,0.711
1786,2j5hsQvApottzvTn4pFJWF,Maroon 5,5.0,0.0,What Lovers Do (feat. SZA),2018-06-15,67,0.0788,0.799,199849.0,0.597,5.66e-06,0.1,-5.131,0.0611,110.001,0.419
1787,6JjPBQfI2Y8nIjnm65X6Pw,Nicky Jam,9.0,0.0,X (feat. Maluma & Ozuna) - Remix,2018-06-29,70,0.0561,0.663,235747.0,0.696,3.77e-05,0.0778,-4.957,0.103,180.113,0.738
1788,3sA7HKGzcKTVscdiTCrWpX,YoungBoy Never Broke Again,11.0,0.0,Outside Today,2018-06-29,69,0.139,0.851,129105.0,0.666,0.0,0.105,-5.334,0.0694,134.068,0.0585
1789,6CTWathupIiDs7U4InHnDA,Ella Mai,11.0,0.0,Trip,2018-10-12,76,0.225,0.477,213993.0,0.61,0.0,0.107,-5.628,0.144,79.882,0.358
1790,0h540H7BWteC1yamNDT1N4,Various Artists,1.0,1.0,Dura,2022-01-05,0,0.174,0.783,200480.0,0.84,0.0,0.412,-3.416,0.051,95.002,0.838
1791,7AFASza1mXqntmGtbxXprO,XXXTENTACION,11.0,1.0,changes,2018-03-16,84,0.883,0.669,121887.0,0.308,0.0,0.0984,-10.068,0.029,64.934,0.52
1792,2VIPU72L6tIR4w8J8ap6Kp,Brett Young,4.0,1.0,Mercy,2017-02-10,69,0.84,0.638,217120.0,0.367,0.0,0.0999,-7.906,0.0266,71.957,0.219
1793,4gB7HrYHbJVJ5RFOjxmoq4,Luke Combs,6.0,0.0,One Number Away,2017-06-02,71,0.00585,0.544,221800.0,0.781,0.0,0.191,-6.16,0.0311,144.075,0.527
1794,1BuZAIO8WZpavWVbbq3Lci,Rae Sremmurd,1.0,0.0,Powerglide (feat. Juicy J) - From SR3MM,2018-05-04,70,0.0168,0.713,332301.0,0.831,0.0,0.118,-4.75,0.15,173.948,0.584
1795,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,7.0,1.0,IDGAF,2017-06-02,81,0.0403,0.836,217947.0,0.544,0.0,0.0824,-5.975,0.0943,97.028,0.51
1796,4ipnJyDU3Lq15qBAYNqlqK,J Balvin,11.0,0.0,Mi Gente,2017-06-30,72,0.0179,0.774,189440.0,0.687,1.17e-05,0.128,-4.818,0.0584,104.959,0.308
1797,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,10.0,0.0,Believer,2017-06-23,90,0.0622,0.776,204347.0,0.78,0.0,0.081,-4.374,0.128,124.949,0.666
1798,2YpeDb67231RjR0MgVLzsG,Lil Nas X,6.0,1.0,Old Town Road - Remix,2019-06-21,82,0.0533,0.878,157067.0,0.619,0.0,0.113,-5.56,0.102,136.041,0.639
1799,3KkXRkHbMCARz0aVfEt68P,Various Artists,2.0,1.0,Sunflower - Spider-Man: Into the Spider-Verse,2018-12-14,87,0.556,0.76,158040.0,0.479,0.0,0.0703,-5.574,0.0466,89.911,0.913
1800,5p7ujcrUXASCNwRaWNHR1C,Halsey,6.0,1.0,Without Me,2018-10-04,81,0.297,0.752,201661.0,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,0.533
1801,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,7.0,1.0,bad guy,2019-03-29,87,0.328,0.701,194088.0,0.425,0.13,0.1,-10.965,0.375,135.128,0.562
1802,7xQAfvXzm3AkraOtGPWIZg,Post Malone,11.0,0.0,Wow.,2019-09-06,82,0.136,0.829,149547.0,0.539,1.78e-06,0.103,-7.359,0.208,99.96,0.388
1803,6bjFguGorb2zbu16NOJZaN,Various Artists,5.0,1.0,Happier,2022-01-05,0,0.191,0.687,214290.0,0.792,0.0,0.167,-2.749,0.0452,100.011,0.671
1804,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,1.0,0.0,7 rings,2019-02-08,87,0.592,0.778,178627.0,0.317,0.0,0.0881,-10.732,0.334,140.048,0.327
1805,6TqXcAFInzjp0bODyvrWEq,Khalid,0.0,1.0,Talk (feat. Disclosure),2019-04-05,75,0.0516,0.9,197573.0,0.4,0.0,0.0599,-8.575,0.127,135.984,0.346
1806,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,8.0,1.0,SICKO MODE,2018-08-03,85,0.00513,0.834,312820.0,0.73,0.0,0.124,-3.714,0.222,155.008,0.446
1807,22vgEDb5hykfaTwLuskFGD,Jonas Brothers,1.0,0.0,Sucker,2019-06-07,83,0.0427,0.842,181027.0,0.734,0.0,0.106,-5.065,0.0588,137.958,0.952
1808,1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,5.0,1.0,High Hopes,2018-06-22,84,0.193,0.579,190947.0,0.904,0.0,0.064,-2.729,0.0618,82.014,0.681
1809,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,1.0,1.0,"thank u, next",2019-02-08,84,0.229,0.717,207320.0,0.653,0.0,0.101,-5.634,0.0658,106.966,0.412
1810,3HWzoMvoF3TQfYg4UPszDq,Lizzo,4.0,0.0,Truth Hurts,2019-04-19,78,0.11,0.715,173325.0,0.624,0.0,0.123,-3.046,0.114,158.087,0.412
1811,6fHi3cTWlZJ5yLGjjSHlI2,Arcade Player,8.0,1.0,Dancing with a Stranger (16-Bit Sam Smith & Normani Emulation),2019-02-10,0,0.521,0.718,169000.0,0.362,0.804,0.13,-9.461,0.0278,103.003,0.144
1812,3FGU19VhodS1rtCnVfHR8l,Various Artists,9.0,0.0,Señorita,2020-09-11,21,0.037,0.759,190960.0,0.54,0.0,0.0945,-6.039,0.0287,116.947,0.75
1813,3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,6.0,1.0,I Don't Care (with Justin Bieber),2019-05-10,81,0.0912,0.798,219947.0,0.675,0.0,0.0894,-5.041,0.0442,101.956,0.842
1814,0d2iYfpKoM0QCKvcLCkBao,benny blanco,6.0,0.0,Eastside (with Halsey & Khalid),2018-07-12,79,0.555,0.56,173800.0,0.68,0.0,0.116,-7.648,0.321,89.391,0.319
1815,2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,4.0,0.0,Going Bad (feat. Drake),2018-11-30,82,0.259,0.889,180522.0,0.496,0.0,0.252,-6.365,0.0905,86.003,0.544
1816,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,7.0,1.0,Shallow,2018-10-05,86,0.371,0.572,215733.0,0.385,0.0,0.231,-6.362,0.0308,95.799,0.323
1817,6zeeWid2sgw4lap2jV61PZ,Khalid,0.0,0.0,Better,2018-10-18,79,0.0765,0.596,229320.0,0.552,0.334,0.104,-10.278,0.097,97.949,0.112
1818,6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,1.0,0.0,No Guidance (feat. Drake),2019-06-28,82,0.123,0.696,260640.0,0.454,0.0,0.155,-6.756,0.153,92.928,0.136
1819,6V1bu6o1Yo5ZXnsCJU8Ovk,Maroon 5,0.0,1.0,Girls Like You (feat. Cardi B) - Cardi B Version,2018-06-15,68,0.568,0.851,235545.0,0.541,0.0,0.13,-6.825,0.0505,124.959,0.448
1820,7DnAm9FOTWE3cUvso43HhI,Ava Max,1.0,1.0,Sweet but Psycho,2020-09-18,83,0.0684,0.72,187436.0,0.706,0.0,0.166,-4.719,0.0473,133.002,0.62
1821,2gwkD6igEhQbDQegRCcdoB,DaBaby,2.0,0.0,Suge,2019-03-01,77,0.0608,0.876,163320.0,0.662,0.0,0.127,-6.482,0.426,75.445,0.844
1822,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,8.0,1.0,MIDDLE CHILD,2019-01-23,82,0.149,0.837,213594.0,0.364,0.0,0.271,-11.713,0.276,123.984,0.463
1823,78QR3Wp35dqAhFEc2qAGjE,Lil Baby,1.0,0.0,Drip Too Hard (Lil Baby & Gunna),2018-10-05,84,0.0852,0.897,145543.0,0.662,0.0,0.534,-6.903,0.292,112.511,0.389
1824,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,1.0,1.0,Someone You Loved,2019-05-17,89,0.751,0.501,182161.0,0.405,0.0,0.105,-5.679,0.0319,109.891,0.446
